timestamp_folder,pig_id,pig_timestamp,rgb_jpg,rgb_aligned_jpg,ir_jpg,depth_jpg,label
20260201-13-39-05,15,20260201-13-41-45,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig15_rgb_20260201-13-41-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig15_rgb_aligned_20260201-13-41-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig15_ir_vis_20260201-13-41-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig15_depth_vis_20260201-13-41-45.jpg,1
20260201-13-39-05,16,20260201-13-41-54,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig16_rgb_20260201-13-41-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig16_rgb_aligned_20260201-13-41-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig16_ir_vis_20260201-13-41-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig16_depth_vis_20260201-13-41-54.jpg,1
20260201-13-39-05,18,20260201-13-42-11,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig18_rgb_20260201-13-42-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig18_rgb_aligned_20260201-13-42-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig18_ir_vis_20260201-13-42-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-13-39-05/pig18_depth_vis_20260201-13-42-11.jpg,1
20260201-16-40-17,0,20260201-16-40-44,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig0_rgb_20260201-16-40-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig0_rgb_aligned_20260201-16-40-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig0_ir_vis_20260201-16-40-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig0_depth_vis_20260201-16-40-44.jpg,1
20260201-16-40-17,2,20260201-16-41-02,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig2_rgb_20260201-16-41-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig2_rgb_aligned_20260201-16-41-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig2_ir_vis_20260201-16-41-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig2_depth_vis_20260201-16-41-02.jpg,1
20260201-16-40-17,3,20260201-16-41-11,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig3_rgb_20260201-16-41-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig3_rgb_aligned_20260201-16-41-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig3_ir_vis_20260201-16-41-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig3_depth_vis_20260201-16-41-11.jpg,1
20260201-16-40-17,4,20260201-16-41-19,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig4_rgb_20260201-16-41-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig4_rgb_aligned_20260201-16-41-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig4_ir_vis_20260201-16-41-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig4_depth_vis_20260201-16-41-19.jpg,1
20260201-16-40-17,5,20260201-16-41-28,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig5_rgb_20260201-16-41-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig5_rgb_aligned_20260201-16-41-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig5_ir_vis_20260201-16-41-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig5_depth_vis_20260201-16-41-28.jpg,1
20260201-16-40-17,6,20260201-16-41-37,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig6_rgb_20260201-16-41-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig6_rgb_aligned_20260201-16-41-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig6_ir_vis_20260201-16-41-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig6_depth_vis_20260201-16-41-37.jpg,1
20260201-16-40-17,7,20260201-16-41-46,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig7_rgb_20260201-16-41-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig7_rgb_aligned_20260201-16-41-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig7_ir_vis_20260201-16-41-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig7_depth_vis_20260201-16-41-46.jpg,1
20260201-16-40-17,8,20260201-16-41-55,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig8_rgb_20260201-16-41-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig8_rgb_aligned_20260201-16-41-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig8_ir_vis_20260201-16-41-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig8_depth_vis_20260201-16-41-55.jpg,1
20260201-16-40-17,9,20260201-16-42-04,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig9_rgb_20260201-16-42-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig9_rgb_aligned_20260201-16-42-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig9_ir_vis_20260201-16-42-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig9_depth_vis_20260201-16-42-04.jpg,1
20260201-16-40-17,10,20260201-16-42-13,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig10_rgb_20260201-16-42-13.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig10_rgb_aligned_20260201-16-42-13.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig10_ir_vis_20260201-16-42-13.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig10_depth_vis_20260201-16-42-13.jpg,1
20260201-16-40-17,11,20260201-16-42-22,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig11_rgb_20260201-16-42-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig11_rgb_aligned_20260201-16-42-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig11_ir_vis_20260201-16-42-22.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig11_depth_vis_20260201-16-42-22.jpg,1
20260201-16-40-17,12,20260201-16-42-31,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig12_rgb_20260201-16-42-31.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig12_rgb_aligned_20260201-16-42-31.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig12_ir_vis_20260201-16-42-31.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig12_depth_vis_20260201-16-42-31.jpg,1
20260201-16-40-17,14,20260201-16-42-48,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig14_rgb_20260201-16-42-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig14_rgb_aligned_20260201-16-42-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig14_ir_vis_20260201-16-42-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig14_depth_vis_20260201-16-42-48.jpg,1
20260201-16-40-17,15,20260201-16-42-58,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig15_rgb_20260201-16-42-58.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig15_rgb_aligned_20260201-16-42-58.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig15_ir_vis_20260201-16-42-58.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig15_depth_vis_20260201-16-42-58.jpg,1
20260201-16-40-17,16,20260201-16-43-06,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig16_rgb_20260201-16-43-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig16_rgb_aligned_20260201-16-43-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig16_ir_vis_20260201-16-43-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig16_depth_vis_20260201-16-43-06.jpg,1
20260201-16-40-17,18,20260201-16-43-24,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig18_rgb_20260201-16-43-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig18_rgb_aligned_20260201-16-43-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig18_ir_vis_20260201-16-43-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-16-40-17/pig18_depth_vis_20260201-16-43-24.jpg,1
20260201-19-52-10,0,20260201-19-52-36,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig0_rgb_20260201-19-52-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig0_rgb_aligned_20260201-19-52-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig0_ir_vis_20260201-19-52-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig0_depth_vis_20260201-19-52-36.jpg,0
20260201-19-52-10,2,20260201-19-52-54,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig2_rgb_20260201-19-52-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig2_rgb_aligned_20260201-19-52-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig2_ir_vis_20260201-19-52-54.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig2_depth_vis_20260201-19-52-54.jpg,0
20260201-19-52-10,3,20260201-19-53-03,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig3_rgb_20260201-19-53-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig3_rgb_aligned_20260201-19-53-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig3_ir_vis_20260201-19-53-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig3_depth_vis_20260201-19-53-03.jpg,0
20260201-19-52-10,4,20260201-19-53-12,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig4_rgb_20260201-19-53-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig4_rgb_aligned_20260201-19-53-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig4_ir_vis_20260201-19-53-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig4_depth_vis_20260201-19-53-12.jpg,0
20260201-19-52-10,5,20260201-19-53-21,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig5_rgb_20260201-19-53-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig5_rgb_aligned_20260201-19-53-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig5_ir_vis_20260201-19-53-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig5_depth_vis_20260201-19-53-21.jpg,1
20260201-19-52-10,6,20260201-19-53-30,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig6_rgb_20260201-19-53-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig6_rgb_aligned_20260201-19-53-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig6_ir_vis_20260201-19-53-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig6_depth_vis_20260201-19-53-30.jpg,0
20260201-19-52-10,7,20260201-19-53-39,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig7_rgb_20260201-19-53-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig7_rgb_aligned_20260201-19-53-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig7_ir_vis_20260201-19-53-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig7_depth_vis_20260201-19-53-39.jpg,1
20260201-19-52-10,8,20260201-19-53-48,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig8_rgb_20260201-19-53-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig8_rgb_aligned_20260201-19-53-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig8_ir_vis_20260201-19-53-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig8_depth_vis_20260201-19-53-48.jpg,1
20260201-19-52-10,9,20260201-19-53-56,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig9_rgb_20260201-19-53-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig9_rgb_aligned_20260201-19-53-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig9_ir_vis_20260201-19-53-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig9_depth_vis_20260201-19-53-56.jpg,0
20260201-19-52-10,10,20260201-19-54-05,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig10_rgb_20260201-19-54-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig10_rgb_aligned_20260201-19-54-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig10_ir_vis_20260201-19-54-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig10_depth_vis_20260201-19-54-05.jpg,1
20260201-19-52-10,11,20260201-19-54-14,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig11_rgb_20260201-19-54-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig11_rgb_aligned_20260201-19-54-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig11_ir_vis_20260201-19-54-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig11_depth_vis_20260201-19-54-14.jpg,1
20260201-19-52-10,12,20260201-19-54-23,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig12_rgb_20260201-19-54-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig12_rgb_aligned_20260201-19-54-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig12_ir_vis_20260201-19-54-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig12_depth_vis_20260201-19-54-23.jpg,0
20260201-19-52-10,14,20260201-19-54-41,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig14_rgb_20260201-19-54-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig14_rgb_aligned_20260201-19-54-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig14_ir_vis_20260201-19-54-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig14_depth_vis_20260201-19-54-41.jpg,1
20260201-19-52-10,15,20260201-19-54-50,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig15_rgb_20260201-19-54-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig15_rgb_aligned_20260201-19-54-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig15_ir_vis_20260201-19-54-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig15_depth_vis_20260201-19-54-50.jpg,1
20260201-19-52-10,16,20260201-19-54-59,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig16_rgb_20260201-19-54-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig16_rgb_aligned_20260201-19-54-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig16_ir_vis_20260201-19-54-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-19-52-10/pig16_depth_vis_20260201-19-54-59.jpg,1
20260201-23-25-18,0,20260201-23-25-45,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig0_rgb_20260201-23-25-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig0_rgb_aligned_20260201-23-25-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig0_ir_vis_20260201-23-25-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig0_depth_vis_20260201-23-25-45.jpg,0
20260201-23-25-18,2,20260201-23-26-02,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig2_rgb_20260201-23-26-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig2_rgb_aligned_20260201-23-26-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig2_ir_vis_20260201-23-26-02.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig2_depth_vis_20260201-23-26-02.jpg,0
20260201-23-25-18,3,20260201-23-26-11,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig3_rgb_20260201-23-26-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig3_rgb_aligned_20260201-23-26-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig3_ir_vis_20260201-23-26-11.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig3_depth_vis_20260201-23-26-11.jpg,0
20260201-23-25-18,4,20260201-23-26-20,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig4_rgb_20260201-23-26-20.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig4_rgb_aligned_20260201-23-26-20.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig4_ir_vis_20260201-23-26-20.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig4_depth_vis_20260201-23-26-20.jpg,0
20260201-23-25-18,5,20260201-23-26-29,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig5_rgb_20260201-23-26-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig5_rgb_aligned_20260201-23-26-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig5_ir_vis_20260201-23-26-29.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig5_depth_vis_20260201-23-26-29.jpg,0
20260201-23-25-18,6,20260201-23-26-38,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig6_rgb_20260201-23-26-38.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig6_rgb_aligned_20260201-23-26-38.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig6_ir_vis_20260201-23-26-38.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig6_depth_vis_20260201-23-26-38.jpg,0
20260201-23-25-18,7,20260201-23-26-47,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig7_rgb_20260201-23-26-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig7_rgb_aligned_20260201-23-26-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig7_ir_vis_20260201-23-26-47.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig7_depth_vis_20260201-23-26-47.jpg,0
20260201-23-25-18,8,20260201-23-26-56,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig8_rgb_20260201-23-26-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig8_rgb_aligned_20260201-23-26-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig8_ir_vis_20260201-23-26-56.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig8_depth_vis_20260201-23-26-56.jpg,0
20260201-23-25-18,9,20260201-23-27-05,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig9_rgb_20260201-23-27-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig9_rgb_aligned_20260201-23-27-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig9_ir_vis_20260201-23-27-05.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig9_depth_vis_20260201-23-27-05.jpg,0
20260201-23-25-18,10,20260201-23-27-14,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig10_rgb_20260201-23-27-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig10_rgb_aligned_20260201-23-27-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig10_ir_vis_20260201-23-27-14.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig10_depth_vis_20260201-23-27-14.jpg,0
20260201-23-25-18,11,20260201-23-27-23,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig11_rgb_20260201-23-27-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig11_rgb_aligned_20260201-23-27-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig11_ir_vis_20260201-23-27-23.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig11_depth_vis_20260201-23-27-23.jpg,0
20260201-23-25-18,12,20260201-23-27-32,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig12_rgb_20260201-23-27-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig12_rgb_aligned_20260201-23-27-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig12_ir_vis_20260201-23-27-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig12_depth_vis_20260201-23-27-32.jpg,0
20260201-23-25-18,14,20260201-23-27-49,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig14_rgb_20260201-23-27-49.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig14_rgb_aligned_20260201-23-27-49.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig14_ir_vis_20260201-23-27-49.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig14_depth_vis_20260201-23-27-49.jpg,0
20260201-23-25-18,15,20260201-23-27-59,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig15_rgb_20260201-23-27-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig15_rgb_aligned_20260201-23-27-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig15_ir_vis_20260201-23-27-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig15_depth_vis_20260201-23-27-59.jpg,0
20260201-23-25-18,16,20260201-23-28-07,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig16_rgb_20260201-23-28-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig16_rgb_aligned_20260201-23-28-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig16_ir_vis_20260201-23-28-07.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig16_depth_vis_20260201-23-28-07.jpg,0
20260201-23-25-18,18,20260201-23-28-25,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig18_rgb_20260201-23-28-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig18_rgb_aligned_20260201-23-28-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig18_ir_vis_20260201-23-28-25.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260201-23-25-18/pig18_depth_vis_20260201-23-28-25.jpg,0
20260202-00-50-34,0,20260202-00-51-00,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig0_rgb_20260202-00-51-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig0_rgb_aligned_20260202-00-51-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig0_ir_vis_20260202-00-51-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig0_depth_vis_20260202-00-51-00.jpg,0
20260202-00-50-34,2,20260202-00-51-18,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig2_rgb_20260202-00-51-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig2_rgb_aligned_20260202-00-51-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig2_ir_vis_20260202-00-51-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig2_depth_vis_20260202-00-51-18.jpg,0
20260202-00-50-34,3,20260202-00-51-27,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig3_rgb_20260202-00-51-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig3_rgb_aligned_20260202-00-51-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig3_ir_vis_20260202-00-51-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig3_depth_vis_20260202-00-51-27.jpg,0
20260202-00-50-34,4,20260202-00-51-36,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig4_rgb_20260202-00-51-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig4_rgb_aligned_20260202-00-51-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig4_ir_vis_20260202-00-51-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig4_depth_vis_20260202-00-51-36.jpg,0
20260202-00-50-34,5,20260202-00-51-45,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig5_rgb_20260202-00-51-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig5_rgb_aligned_20260202-00-51-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig5_ir_vis_20260202-00-51-45.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-00-50-34/pig5_depth_vis_20260202-00-51-45.jpg,0
