timestamp_folder,pig_id,pig_timestamp,rgb_jpg,rgb_aligned_jpg,ir_jpg,depth_jpg,rgb_cropped_jpg,rgb_aligned_cropped_jpg,ir_cropped_jpg,depth_cropped_jpg,rgb_raw,ir_raw,depth_raw
20260130-05-58-06,0,20260130-05-58-32,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_rgb_20260130-05-58-32.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_ir_vis_20260130-05-58-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_depth_vis_20260130-05-58-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_rgb_20260130-05-58-32_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_ir_vis_20260130-05-58-32_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_depth_vis_20260130-05-58-32_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_rgb_20260130-05-58-32.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_ir_20260130-05-58-32.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig0_depth_20260130-05-58-32.raw
20260130-05-58-06,1,20260130-05-58-41,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_rgb_20260130-05-58-41.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_ir_vis_20260130-05-58-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_depth_vis_20260130-05-58-41.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_rgb_20260130-05-58-41_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_ir_vis_20260130-05-58-41_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_depth_vis_20260130-05-58-41_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_rgb_20260130-05-58-41.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_ir_20260130-05-58-41.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig1_depth_20260130-05-58-41.raw
20260130-05-58-06,2,20260130-05-58-50,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_rgb_20260130-05-58-50.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_ir_vis_20260130-05-58-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_depth_vis_20260130-05-58-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_rgb_20260130-05-58-50_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_ir_vis_20260130-05-58-50_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_depth_vis_20260130-05-58-50_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_rgb_20260130-05-58-50.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_ir_20260130-05-58-50.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig2_depth_20260130-05-58-50.raw
20260130-05-58-06,3,20260130-05-58-59,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_rgb_20260130-05-58-59.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_ir_vis_20260130-05-58-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_depth_vis_20260130-05-58-59.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_rgb_20260130-05-58-59_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_ir_vis_20260130-05-58-59_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_depth_vis_20260130-05-58-59_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_rgb_20260130-05-58-59.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_ir_20260130-05-58-59.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig3_depth_20260130-05-58-59.raw
20260130-05-58-06,4,20260130-05-59-08,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_rgb_20260130-05-59-08.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_ir_vis_20260130-05-59-08.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_depth_vis_20260130-05-59-08.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_rgb_20260130-05-59-08_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_ir_vis_20260130-05-59-08_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_depth_vis_20260130-05-59-08_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_rgb_20260130-05-59-08.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_ir_20260130-05-59-08.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig4_depth_20260130-05-59-08.raw
20260130-05-58-06,5,20260130-05-59-17,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_rgb_20260130-05-59-17.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_ir_vis_20260130-05-59-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_depth_vis_20260130-05-59-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_rgb_20260130-05-59-17_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_ir_vis_20260130-05-59-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_depth_vis_20260130-05-59-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_rgb_20260130-05-59-17.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_ir_20260130-05-59-17.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig5_depth_20260130-05-59-17.raw
20260130-05-58-06,6,20260130-05-59-26,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_rgb_20260130-05-59-26.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_ir_vis_20260130-05-59-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_depth_vis_20260130-05-59-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_rgb_20260130-05-59-26_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_ir_vis_20260130-05-59-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_depth_vis_20260130-05-59-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_rgb_20260130-05-59-26.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_ir_20260130-05-59-26.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig6_depth_20260130-05-59-26.raw
20260130-05-58-06,7,20260130-05-59-35,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_rgb_20260130-05-59-35.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_ir_vis_20260130-05-59-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_depth_vis_20260130-05-59-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_rgb_20260130-05-59-35_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_ir_vis_20260130-05-59-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_depth_vis_20260130-05-59-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_rgb_20260130-05-59-35.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_ir_20260130-05-59-35.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig7_depth_20260130-05-59-35.raw
20260130-05-58-06,8,20260130-05-59-44,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_rgb_20260130-05-59-44.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_ir_vis_20260130-05-59-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_depth_vis_20260130-05-59-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_rgb_20260130-05-59-44_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_ir_vis_20260130-05-59-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_depth_vis_20260130-05-59-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_rgb_20260130-05-59-44.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_ir_20260130-05-59-44.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig8_depth_20260130-05-59-44.raw
20260130-05-58-06,9,20260130-05-59-52,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_rgb_20260130-05-59-52.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_ir_vis_20260130-05-59-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_depth_vis_20260130-05-59-52.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_rgb_20260130-05-59-52_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_ir_vis_20260130-05-59-52_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_depth_vis_20260130-05-59-52_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_rgb_20260130-05-59-52.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_ir_20260130-05-59-52.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig9_depth_20260130-05-59-52.raw
20260130-05-58-06,10,20260130-06-00-01,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_rgb_20260130-06-00-01.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_ir_vis_20260130-06-00-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_depth_vis_20260130-06-00-01.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_rgb_20260130-06-00-01_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_ir_vis_20260130-06-00-01_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_depth_vis_20260130-06-00-01_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_rgb_20260130-06-00-01.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_ir_20260130-06-00-01.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig10_depth_20260130-06-00-01.raw
20260130-05-58-06,11,20260130-06-00-10,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_rgb_20260130-06-00-10.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_ir_vis_20260130-06-00-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_depth_vis_20260130-06-00-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_rgb_20260130-06-00-10_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_ir_vis_20260130-06-00-10_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_depth_vis_20260130-06-00-10_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_rgb_20260130-06-00-10.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_ir_20260130-06-00-10.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig11_depth_20260130-06-00-10.raw
20260130-05-58-06,12,20260130-06-00-19,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_rgb_20260130-06-00-19.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_ir_vis_20260130-06-00-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_depth_vis_20260130-06-00-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_rgb_20260130-06-00-19_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_ir_vis_20260130-06-00-19_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_depth_vis_20260130-06-00-19_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_rgb_20260130-06-00-19.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_ir_20260130-06-00-19.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig12_depth_20260130-06-00-19.raw
20260130-05-58-06,13,20260130-06-00-28,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_rgb_20260130-06-00-28.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_ir_vis_20260130-06-00-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_depth_vis_20260130-06-00-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_rgb_20260130-06-00-28_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_ir_vis_20260130-06-00-28_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_depth_vis_20260130-06-00-28_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_rgb_20260130-06-00-28.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_ir_20260130-06-00-28.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig13_depth_20260130-06-00-28.raw
20260130-05-58-06,14,20260130-06-00-37,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_rgb_20260130-06-00-37.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_ir_vis_20260130-06-00-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_depth_vis_20260130-06-00-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_rgb_20260130-06-00-37_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_ir_vis_20260130-06-00-37_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_depth_vis_20260130-06-00-37_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_rgb_20260130-06-00-37.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_ir_20260130-06-00-37.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig14_depth_20260130-06-00-37.raw
20260130-05-58-06,15,20260130-06-00-46,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_rgb_20260130-06-00-46.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_ir_vis_20260130-06-00-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_depth_vis_20260130-06-00-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_rgb_20260130-06-00-46_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_ir_vis_20260130-06-00-46_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_depth_vis_20260130-06-00-46_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_rgb_20260130-06-00-46.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_ir_20260130-06-00-46.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig15_depth_20260130-06-00-46.raw
20260130-05-58-06,16,20260130-06-00-55,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_rgb_20260130-06-00-55.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_ir_vis_20260130-06-00-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_depth_vis_20260130-06-00-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_rgb_20260130-06-00-55_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_ir_vis_20260130-06-00-55_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_depth_vis_20260130-06-00-55_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_rgb_20260130-06-00-55.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_ir_20260130-06-00-55.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig16_depth_20260130-06-00-55.raw
20260130-05-58-06,17,20260130-06-01-04,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_rgb_20260130-06-01-04.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_ir_vis_20260130-06-01-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_depth_vis_20260130-06-01-04.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_rgb_20260130-06-01-04_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_ir_vis_20260130-06-01-04_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_depth_vis_20260130-06-01-04_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_rgb_20260130-06-01-04.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_ir_20260130-06-01-04.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig17_depth_20260130-06-01-04.raw
20260130-05-58-06,18,20260130-06-01-12,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_rgb_20260130-06-01-12.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_ir_vis_20260130-06-01-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_depth_vis_20260130-06-01-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_rgb_20260130-06-01-12_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_ir_vis_20260130-06-01-12_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_depth_vis_20260130-06-01-12_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_rgb_20260130-06-01-12.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_ir_20260130-06-01-12.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-05-58-06/pig18_depth_20260130-06-01-12.raw
20260130-06-19-25,0,20260130-06-19-51,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_rgb_20260130-06-19-51.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_ir_vis_20260130-06-19-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_depth_vis_20260130-06-19-51.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_rgb_20260130-06-19-51_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_ir_vis_20260130-06-19-51_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_depth_vis_20260130-06-19-51_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_rgb_20260130-06-19-51.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_ir_20260130-06-19-51.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig0_depth_20260130-06-19-51.raw
20260130-06-19-25,1,20260130-06-20-00,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_rgb_20260130-06-20-00.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_ir_vis_20260130-06-20-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_depth_vis_20260130-06-20-00.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_rgb_20260130-06-20-00_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_ir_vis_20260130-06-20-00_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_depth_vis_20260130-06-20-00_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_rgb_20260130-06-20-00.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_ir_20260130-06-20-00.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig1_depth_20260130-06-20-00.raw
20260130-06-19-25,2,20260130-06-20-09,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_rgb_20260130-06-20-09.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_ir_vis_20260130-06-20-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_depth_vis_20260130-06-20-09.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_rgb_20260130-06-20-09_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_ir_vis_20260130-06-20-09_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_depth_vis_20260130-06-20-09_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_rgb_20260130-06-20-09.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_ir_20260130-06-20-09.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig2_depth_20260130-06-20-09.raw
20260130-06-19-25,3,20260130-06-20-18,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_rgb_20260130-06-20-18.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_ir_vis_20260130-06-20-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_depth_vis_20260130-06-20-18.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_rgb_20260130-06-20-18_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_ir_vis_20260130-06-20-18_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_depth_vis_20260130-06-20-18_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_rgb_20260130-06-20-18.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_ir_20260130-06-20-18.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig3_depth_20260130-06-20-18.raw
20260130-06-19-25,4,20260130-06-20-27,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_rgb_20260130-06-20-27.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_ir_vis_20260130-06-20-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_depth_vis_20260130-06-20-27.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_rgb_20260130-06-20-27_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_ir_vis_20260130-06-20-27_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_depth_vis_20260130-06-20-27_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_rgb_20260130-06-20-27.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_ir_20260130-06-20-27.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig4_depth_20260130-06-20-27.raw
20260130-06-19-25,5,20260130-06-20-36,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_rgb_20260130-06-20-36.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_ir_vis_20260130-06-20-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_depth_vis_20260130-06-20-36.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_rgb_20260130-06-20-36_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_ir_vis_20260130-06-20-36_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_depth_vis_20260130-06-20-36_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_rgb_20260130-06-20-36.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_ir_20260130-06-20-36.raw,/Users/akbar/Downloads/paal_pipeline/data/20260130-06-19-25/pig5_depth_20260130-06-20-36.raw
